image_path,prediction,confidence,Optimistic,Pessimistic,Hostile,Neutral
Sample_Dataset/Reichel/images_with_faces/741266_383326_image.jpeg,Optimistic,0.4258,0.4258,0.0105,0.1483,0.4153
Sample_Dataset/Reichel/images_with_faces/741346_383389_image.jpeg,Neutral,0.7213,0.1899,0.0282,0.0606,0.7213
Sample_Dataset/Reichel/images_with_faces/741374_383416_image.jpeg,Neutral,0.6304,0.3546,0.0046,0.0105,0.6304
Sample_Dataset/Reichel/images_with_faces/741386_383423_image.jpeg,Pessimistic,0.924,0.0062,0.924,0.0618,0.008
Sample_Dataset/Reichel/images_with_faces/741492_383495_image.jpeg,Optimistic,0.6199,0.6199,0.089,0.0754,0.2157
Sample_Dataset/Reichel/images_with_faces/741500_383499_image.jpeg,Optimistic,0.9898,0.9898,0.0014,0.0002,0.0086
Sample_Dataset/Reichel/images_with_faces/741527_383505_image.jpeg,Optimistic,0.9237,0.9237,0.0026,0.0073,0.0664
Sample_Dataset/Reichel/images_with_faces/741528_383506_image.jpeg,Optimistic,0.8829,0.8829,0.001,0.0025,0.1137
Sample_Dataset/Reichel/images_with_faces/741705_383614_image.jpeg,Neutral,0.5004,0.0116,0.4777,0.0103,0.5004
Sample_Dataset/Reichel/images_with_faces/742142_383857_image.jpeg,Optimistic,0.9788,0.9788,0.0043,0.0158,0.0011
Sample_Dataset/Reichel/images_with_faces/742359_384011_image.jpeg,Optimistic,0.5549,0.5549,0.0317,0.3806,0.0328
Sample_Dataset/Reichel/images_with_faces/742391_384026_image.jpeg,Pessimistic,0.6894,0.0559,0.6894,0.0682,0.1866
Sample_Dataset/Reichel/images_with_faces/742552_384102_image.jpeg,Pessimistic,0.4607,0.0903,0.4607,0.2863,0.1627
Sample_Dataset/Reichel/images_with_faces/743877_384779_image.jpeg,Optimistic,0.6513,0.6513,0.0019,0.0647,0.2821
Sample_Dataset/Reichel/images_with_faces/743914_384781_image.jpeg,Neutral,0.8553,0.0251,0.0264,0.0932,0.8553
Sample_Dataset/Reichel/images_with_faces/744617_385580_image.jpeg,Optimistic,0.8831,0.8831,0.05,0.0249,0.0421
Sample_Dataset/Reichel/images_with_faces/744982_385929_image.jpeg,Hostile,0.4034,0.3309,0.0751,0.4034,0.1906
Sample_Dataset/Reichel/images_with_faces/744996_385945_image.jpeg,Neutral,0.6081,0.059,0.0309,0.3021,0.6081
Sample_Dataset/Reichel/images_with_faces/745005_385952_image.jpeg,Optimistic,0.7829,0.7829,0.0609,0.0145,0.1417
Sample_Dataset/Reichel/images_with_faces/745012_385960_image.jpeg,Hostile,0.9204,0.0436,0.0158,0.9204,0.0203
Sample_Dataset/Reichel/images_with_faces/745021_385969_image.jpeg,Neutral,0.9476,0.0354,0.0067,0.0103,0.9476
Sample_Dataset/Reichel/images_with_faces/745053_385989_image.jpeg,Hostile,0.9259,0.0296,0.0053,0.9259,0.0392
Sample_Dataset/Reichel/images_with_faces/745055_385991_image.jpeg,Neutral,0.6812,0.1275,0.1008,0.0905,0.6812
Sample_Dataset/Reichel/images_with_faces/745067_386004_image.jpeg,Optimistic,0.7846,0.7846,0.0043,0.1902,0.0209
Sample_Dataset/Reichel/images_with_faces/745069_386006_image.jpeg,Hostile,0.5685,0.0308,0.0019,0.5685,0.3989
Sample_Dataset/Reichel/images_with_faces/745145_386053_image.jpeg,Unknown,0.3504,0.3504,0.3369,0.0371,0.2757
Sample_Dataset/Reichel/images_with_faces/745168_386078_image.jpeg,Neutral,0.6717,0.3212,0.0042,0.0029,0.6717
Sample_Dataset/Reichel/images_with_faces/745293_386133_image.jpeg,Optimistic,0.7013,0.7013,0.0229,0.2391,0.0367
Sample_Dataset/Reichel/images_with_faces/745480_386186_image.jpeg,Hostile,0.6788,0.0437,0.0004,0.6788,0.2771
Sample_Dataset/Reichel/images_with_faces/745600_386251_image.jpeg,Optimistic,0.6763,0.6763,0.003,0.0314,0.2893
Sample_Dataset/Reichel/images_with_faces/745602_386252_image.jpeg,Hostile,0.688,0.2905,0.0107,0.688,0.0107
Sample_Dataset/Reichel/images_with_faces/745622_386271_image.jpeg,Neutral,0.5436,0.4511,0.0007,0.0046,0.5436
Sample_Dataset/Reichel/images_with_faces/745628_386275_image.jpeg,Pessimistic,0.5047,0.0307,0.5047,0.3199,0.1447
Sample_Dataset/Reichel/images_with_faces/745630_386277_image.jpeg,Optimistic,0.6844,0.6844,0.003,0.0355,0.2771
Sample_Dataset/Reichel/images_with_faces/745637_386285_image.jpeg,Hostile,0.884,0.0523,0.0098,0.884,0.0539
Sample_Dataset/Reichel/images_with_faces/745650_386293_image.jpeg,Neutral,0.891,0.0845,0.001,0.0236,0.891
Sample_Dataset/Reichel/images_with_faces/745651_386294_image.jpeg,Neutral,0.9694,0.0021,0.0273,0.0012,0.9694
Sample_Dataset/Reichel/images_with_faces/745652_386295_image.jpeg,Neutral,0.9636,0.0175,0.0125,0.0064,0.9636
Sample_Dataset/Reichel/images_with_faces/745655_386298_image.jpeg,Neutral,0.7068,0.2861,0.0045,0.0026,0.7068
Sample_Dataset/Reichel/images_with_faces/746145_386493_image.jpeg,Hostile,0.9027,0.0454,0.0226,0.9027,0.0293
Sample_Dataset/Reichel/images_with_faces/746287_386564_image.jpeg,Neutral,0.6175,0.1688,0.1646,0.0491,0.6175
Sample_Dataset/Reichel/images_with_faces/746289_386565_image.jpeg,Optimistic,0.5073,0.5073,0.0006,0.0051,0.4869
Sample_Dataset/Reichel/images_with_faces/746292_386566_image.jpeg,Optimistic,0.6699,0.6699,0.002,0.0413,0.2868
Sample_Dataset/Reichel/images_with_faces/746295_386567_image.jpeg,Pessimistic,0.4582,0.402,0.4582,0.0381,0.1017
Sample_Dataset/Reichel/images_with_faces/746299_386568_image.jpeg,Neutral,0.9012,0.0838,0.0006,0.0144,0.9012
Sample_Dataset/Reichel/images_with_faces/746301_386569_image.jpeg,Neutral,0.9886,0.0024,0.0062,0.0028,0.9886
Sample_Dataset/Reichel/images_with_faces/746303_386570_image.jpeg,Neutral,0.9659,0.0164,0.005,0.0126,0.9659
Sample_Dataset/Reichel/images_with_faces/746305_386571_image.jpeg,Neutral,0.5714,0.4215,0.0036,0.0035,0.5714
Sample_Dataset/Reichel/images_with_faces/746397_386608_image.jpeg,Unknown,0.3178,0.2235,0.3178,0.2324,0.2263
Sample_Dataset/Reichel/images_with_faces/746398_386609_image.jpeg,Neutral,0.4876,0.0296,0.4706,0.0122,0.4876
Sample_Dataset/Reichel/images_with_faces/750709_390411_image.jpeg,Hostile,0.7772,0.1832,0.0151,0.7772,0.0246
Sample_Dataset/Reichel/images_with_faces/751236_390609_image.jpeg,Neutral,0.7738,0.1514,0.0053,0.0696,0.7738
Sample_Dataset/Reichel/images_with_faces/751248_390622_image.jpeg,Neutral,0.8342,0.1324,0.0189,0.0145,0.8342
Sample_Dataset/Reichel/images_with_faces/751254_390628_image.jpeg,Hostile,0.9934,0.0045,0.0003,0.9934,0.0018
Sample_Dataset/Reichel/images_with_faces/751259_390634_image.jpeg,Optimistic,0.945,0.945,0.001,0.0481,0.0059
Sample_Dataset/Reichel/images_with_faces/751336_390687_image.jpeg,Hostile,0.6093,0.2882,0.0094,0.6093,0.0931
Sample_Dataset/Reichel/images_with_faces/751388_390704_image.jpeg,Optimistic,0.9966,0.9966,0.0003,0.0001,0.003
Sample_Dataset/Reichel/images_with_faces/751391_390708_image.jpeg,Optimistic,0.5905,0.5905,0.0096,0.3586,0.0413
Sample_Dataset/Reichel/images_with_faces/751392_390710_image.jpeg,Optimistic,0.6263,0.6263,0.0051,0.3403,0.0284
Sample_Dataset/Reichel/images_with_faces/751409_390728_image.jpeg,Optimistic,0.8233,0.8233,0.006,0.0035,0.1672
Sample_Dataset/Reichel/images_with_faces/751477_390779_image.jpeg,Pessimistic,0.538,0.0081,0.538,0.0062,0.4476
Sample_Dataset/Reichel/images_with_faces/751490_390791_image.jpeg,Pessimistic,0.5441,0.0502,0.5441,0.0229,0.3828
Sample_Dataset/Reichel/images_with_faces/751835_391016_image.jpeg,Neutral,0.5481,0.0777,0.2249,0.1493,0.5481
Sample_Dataset/Reichel/images_with_faces/751919_391069_image.jpeg,Neutral,0.8776,0.0321,0.0717,0.0186,0.8776
Sample_Dataset/Reichel/images_with_faces/751920_391072_image.jpeg,Pessimistic,0.8136,0.0167,0.8136,0.0605,0.1093
Sample_Dataset/Reichel/images_with_faces/752119_391208_image.jpeg,Neutral,0.4922,0.0103,0.3466,0.1509,0.4922
Sample_Dataset/Reichel/images_with_faces/752120_391210_image.jpeg,Neutral,0.807,0.0989,0.0801,0.0141,0.807
Sample_Dataset/Reichel/images_with_faces/752121_391211_image.jpeg,Neutral,0.6034,0.2932,0.0299,0.0735,0.6034
Sample_Dataset/Reichel/images_with_faces/752122_391212_image.jpeg,Optimistic,0.6712,0.6712,0.0122,0.0115,0.3051
Sample_Dataset/Reichel/images_with_faces/752123_391213_image.jpeg,Neutral,0.5359,0.3951,0.0155,0.0535,0.5359
Sample_Dataset/Reichel/images_with_faces/752136_391215_image.jpeg,Optimistic,0.923,0.923,0.0009,0.0661,0.01
Sample_Dataset/Reichel/images_with_faces/752244_391234_image.jpeg,Pessimistic,0.5921,0.1188,0.5921,0.0047,0.2844
Sample_Dataset/Reichel/images_with_faces/752245_391235_image.jpeg,Pessimistic,0.9641,0.0075,0.9641,0.0101,0.0183
Sample_Dataset/Reichel/images_with_faces/759296_396356_image.jpeg,Neutral,0.8592,0.1015,0.0028,0.0365,0.8592
Sample_Dataset/Reichel/images_with_faces/759299_396359_image.jpeg,Optimistic,0.7389,0.7389,0.0708,0.0813,0.109
Sample_Dataset/Reichel/images_with_faces/759332_396383_image.jpeg,Neutral,0.6774,0.0173,0.2892,0.0161,0.6774
Sample_Dataset/Reichel/images_with_faces/759336_396387_image.jpeg,Optimistic,0.9846,0.9846,0.001,0.0047,0.0098
Sample_Dataset/Reichel/images_with_faces/759376_396422_image.jpeg,Optimistic,0.9312,0.9312,0.0554,0.0003,0.013
Sample_Dataset/Reichel/images_with_faces/759503_396493_image.jpeg,Hostile,0.6916,0.0952,0.1684,0.6916,0.0448
Sample_Dataset/Reichel/images_with_faces/759508_396496_image.jpeg,Pessimistic,0.5184,0.1686,0.5184,0.0446,0.2684
Sample_Dataset/Reichel/images_with_faces/759785_396660_image.jpeg,Hostile,0.6708,0.2936,0.0267,0.6708,0.0089
Sample_Dataset/Reichel/images_with_faces/759864_396699_image.jpeg,Hostile,0.8855,0.0075,0.0429,0.8855,0.0642
Sample_Dataset/Reichel/images_with_faces/762710_399107_image.jpeg,Pessimistic,0.6135,0.0566,0.6135,0.2347,0.0951
Sample_Dataset/Reichel/images_with_faces/763088_399462_image.jpeg,Optimistic,0.9676,0.9676,0.0041,0.025,0.0032
Sample_Dataset/Reichel/images_with_faces/765779_401842_image.jpeg,Pessimistic,0.4894,0.1214,0.4894,0.2029,0.1863
Sample_Dataset/Reichel/images_with_faces/765781_401844_image.jpeg,Optimistic,0.5591,0.5591,0.0162,0.0457,0.379
Sample_Dataset/Reichel/images_with_faces/766205_402201_image.jpeg,Optimistic,0.7569,0.7569,0.032,0.0254,0.1857
Sample_Dataset/Reichel/images_with_faces/766656_402535_image.jpeg,Optimistic,0.6067,0.6067,0.1936,0.0283,0.1714
Sample_Dataset/Reichel/images_with_faces/766657_402536_image.jpeg,Neutral,0.5559,0.3679,0.0257,0.0504,0.5559
Sample_Dataset/Reichel/images_with_faces/766716_402591_image.jpeg,Optimistic,0.9245,0.9245,0.0248,0.0262,0.0244
Sample_Dataset/Reichel/images_with_faces/769073_404165_image.jpeg,Hostile,0.9439,0.0122,0.0213,0.9439,0.0226
Sample_Dataset/Reichel/images_with_faces/769077_404167_image.jpeg,Pessimistic,0.5537,0.0762,0.5537,0.2399,0.1302
Sample_Dataset/Reichel/images_with_faces/769125_404216_image.jpeg,Optimistic,0.9021,0.9021,0.0241,0.058,0.0158
Sample_Dataset/Reichel/images_with_faces/769127_404218_image.jpeg,Hostile,0.5395,0.4316,0.002,0.5395,0.0269
Sample_Dataset/Reichel/images_with_faces/769160_404239_image.jpeg,Neutral,0.6317,0.1712,0.0572,0.1398,0.6317
Sample_Dataset/Reichel/images_with_faces/769303_404316_image.jpeg,Neutral,0.843,0.0011,0.1027,0.0532,0.843
Sample_Dataset/Reichel/images_with_faces/769310_404320_image.jpeg,Optimistic,0.6515,0.6515,0.1559,0.0013,0.1913
Sample_Dataset/Reichel/images_with_faces/769322_404324_image.jpeg,Optimistic,0.9686,0.9686,0.008,0.0023,0.0211
Sample_Dataset/Reichel/images_with_faces/771786_406052_image.jpeg,Optimistic,0.6641,0.6641,0.0111,0.0109,0.3139
Sample_Dataset/Reichel/images_with_faces/771798_406064_image.jpeg,Neutral,0.7628,0.1704,0.0349,0.032,0.7628
Sample_Dataset/Reichel/images_with_faces/771801_406067_image.jpeg,Neutral,0.9615,0.0046,0.009,0.025,0.9615
Sample_Dataset/Reichel/images_with_faces/771802_406068_image.jpeg,Optimistic,0.9435,0.9435,0.003,0.0022,0.0513
Sample_Dataset/Reichel/images_with_faces/771806_406073_image.jpeg,Neutral,0.8659,0.0991,0.0298,0.0051,0.8659
Sample_Dataset/Reichel/images_with_faces/771810_406077_image.jpeg,Optimistic,0.7164,0.7164,0.0114,0.0203,0.2519
Sample_Dataset/Reichel/images_with_faces/771823_406084_image.jpeg,Neutral,0.9493,0.0453,0.0027,0.0027,0.9493
Sample_Dataset/Reichel/images_with_faces/771829_406089_image.jpeg,Neutral,0.7024,0.148,0.0728,0.0768,0.7024
Sample_Dataset/Reichel/images_with_faces/771835_406095_image.jpeg,Optimistic,0.4409,0.4409,0.1686,0.0695,0.3209
Sample_Dataset/Reichel/images_with_faces/771839_406099_image.jpeg,Optimistic,0.5162,0.5162,0.1977,0.0125,0.2736
Sample_Dataset/Reichel/images_with_faces/771866_406126_image.jpeg,Neutral,0.4842,0.2547,0.0628,0.1982,0.4842
Sample_Dataset/Reichel/images_with_faces/771879_406138_image.jpeg,Neutral,0.9465,0.0216,0.0146,0.0173,0.9465
Sample_Dataset/Reichel/images_with_faces/771909_406158_image.jpeg,Hostile,0.4859,0.4616,0.0114,0.4859,0.0411
Sample_Dataset/Reichel/images_with_faces/771966_406192_image.jpeg,Neutral,0.4325,0.1827,0.2579,0.1269,0.4325
Sample_Dataset/Reichel/images_with_faces/772203_406334_image.jpeg,Hostile,0.5521,0.1225,0.2185,0.5521,0.1069
Sample_Dataset/Reichel/images_with_faces/772242_406352_image.jpeg,Neutral,0.873,0.0174,0.0332,0.0764,0.873
Sample_Dataset/Reichel/images_with_faces/772536_406497_image.jpeg,Neutral,0.706,0.0704,0.0011,0.2224,0.706
Sample_Dataset/Reichel/images_with_faces/772541_406499_image.jpeg,Neutral,0.4821,0.2458,0.1369,0.1353,0.4821
Sample_Dataset/Reichel/images_with_faces/772611_406531_image.jpeg,Pessimistic,0.5564,0.0861,0.5564,0.0371,0.3204
Sample_Dataset/Reichel/images_with_faces/778751_411654_image.jpeg,Neutral,0.495,0.4458,0.023,0.0362,0.495
Sample_Dataset/Reichel/images_with_faces/778753_411656_image.jpeg,Unknown,0.3831,0.3561,0.1488,0.112,0.3831
Sample_Dataset/Reichel/images_with_faces/778796_411696_image.jpeg,Neutral,0.7701,0.1153,0.0073,0.1074,0.7701
Sample_Dataset/Reichel/images_with_faces/778821_411721_image.jpeg,Optimistic,0.5494,0.5494,0.07,0.1246,0.256
Sample_Dataset/Reichel/images_with_faces/778860_411754_image.jpeg,Optimistic,0.5133,0.5133,0.1559,0.1368,0.194
Sample_Dataset/Reichel/images_with_faces/778863_411758_image.jpeg,Neutral,0.7778,0.2094,0.0108,0.0019,0.7778
Sample_Dataset/Reichel/images_with_faces/778870_411766_image.jpeg,Neutral,0.8375,0.1579,0.0012,0.0034,0.8375
Sample_Dataset/Reichel/images_with_faces/778872_411768_image.jpeg,Neutral,0.9524,0.0277,0.0024,0.0175,0.9524
Sample_Dataset/Reichel/images_with_faces/778892_411788_image.jpeg,Neutral,0.6071,0.334,0.0164,0.0425,0.6071
Sample_Dataset/Reichel/images_with_faces/778913_411810_image.jpeg,Neutral,0.979,0.0101,0.0004,0.0105,0.979
Sample_Dataset/Reichel/images_with_faces/778961_411855_image.jpeg,Optimistic,0.99,0.99,0.0032,0.0048,0.002
Sample_Dataset/Reichel/images_with_faces/778990_411880_image.jpeg,Unknown,0.3985,0.3985,0.2315,0.2076,0.1624
Sample_Dataset/Reichel/images_with_faces/779010_411899_image.jpeg,Optimistic,0.9546,0.9546,0.0209,0.0131,0.0114
Sample_Dataset/Reichel/images_with_faces/779016_411902_image.jpeg,Pessimistic,0.4042,0.0907,0.4042,0.1359,0.3692
Sample_Dataset/Reichel/images_with_faces/779023_411907_image.jpeg,Hostile,0.6026,0.0732,0.0209,0.6026,0.3033
Sample_Dataset/Reichel/images_with_faces/779052_411919_image.jpeg,Neutral,0.9702,0.0134,0.0043,0.012,0.9702
Sample_Dataset/Reichel/images_with_faces/779107_411954_image.jpeg,Neutral,0.7564,0.2147,0.0108,0.0182,0.7564
Sample_Dataset/Reichel/images_with_faces/779111_411959_image.jpeg,Neutral,0.8808,0.0766,0.0054,0.0372,0.8808
Sample_Dataset/Reichel/images_with_faces/779152_411987_image.jpeg,Hostile,0.9843,0.0052,0.0024,0.9843,0.008
Sample_Dataset/Reichel/images_with_faces/779173_411995_image.jpeg,Neutral,0.9533,0.032,0.0112,0.0035,0.9533
Sample_Dataset/Reichel/images_with_faces/779193_412012_image.jpeg,Optimistic,0.4613,0.4613,0.2184,0.0053,0.3149
Sample_Dataset/Reichel/images_with_faces/779352_412112_image.jpeg,Neutral,0.7208,0.2558,0.0078,0.0155,0.7208
Sample_Dataset/Reichel/images_with_faces/779891_412554_image.jpeg,Neutral,0.4671,0.0483,0.4291,0.0555,0.4671
Sample_Dataset/Reichel/images_with_faces/780368_412854_image.jpeg,Optimistic,0.7664,0.7664,0.0174,0.0896,0.1266
Sample_Dataset/Reichel/images_with_faces/780536_412954_image.jpeg,Unknown,0.3857,0.1116,0.1513,0.3857,0.3514
Sample_Dataset/Reichel/images_with_faces/780538_412955_image.jpeg,Optimistic,0.8732,0.8732,0.0008,0.0243,0.1016
Sample_Dataset/Reichel/images_with_faces/780547_412958_image.jpeg,Neutral,0.9684,0.0155,0.005,0.0111,0.9684
Sample_Dataset/Reichel/images_with_faces/780585_412969_image.jpeg,Neutral,0.4596,0.3703,0.0025,0.1677,0.4596
Sample_Dataset/Reichel/images_with_faces/780588_412972_image.jpeg,Optimistic,0.8334,0.8334,0.0104,0.0882,0.0679
Sample_Dataset/Reichel/images_with_faces/780589_412973_image.jpeg,Neutral,0.8426,0.1227,0.003,0.0317,0.8426
Sample_Dataset/Reichel/images_with_faces/780610_412994_image.jpeg,Neutral,0.4146,0.0313,0.1953,0.3588,0.4146
Sample_Dataset/Reichel/images_with_faces/784630_415900_image.jpeg,Neutral,0.9018,0.0236,0.0318,0.0428,0.9018
Sample_Dataset/Reichel/images_with_faces/784663_415937_image.jpeg,Optimistic,0.816,0.816,0.0028,0.045,0.1362
Sample_Dataset/Reichel/images_with_faces/784674_415948_image.jpeg,Pessimistic,0.5362,0.0508,0.5362,0.2347,0.1783
Sample_Dataset/Reichel/images_with_faces/784689_415967_image.jpeg,Neutral,0.7207,0.0334,0.0163,0.2296,0.7207
Sample_Dataset/Reichel/images_with_faces/784699_415976_image.jpeg,Neutral,0.5845,0.2488,0.0861,0.0807,0.5845
Sample_Dataset/Reichel/images_with_faces/784744_416024_image.jpeg,Neutral,0.4909,0.0876,0.3884,0.0332,0.4909
Sample_Dataset/Reichel/images_with_faces/784924_416172_image.jpeg,Pessimistic,0.5155,0.0914,0.5155,0.2203,0.1728
Sample_Dataset/Reichel/images_with_faces/784994_416210_image.jpeg,Optimistic,0.7621,0.7621,0.0127,0.0079,0.2172
Sample_Dataset/Reichel/images_with_faces/784996_416212_image.jpeg,Neutral,0.7996,0.0988,0.0202,0.0814,0.7996
Sample_Dataset/Reichel/images_with_faces/785078_416239_image.jpeg,Optimistic,0.931,0.931,0.053,0.006,0.0101
Sample_Dataset/Reichel/images_with_faces/785180_416307_image.jpeg,Optimistic,0.4156,0.4156,0.2833,0.1761,0.125
Sample_Dataset/Reichel/images_with_faces/785225_416335_image.jpeg,Optimistic,0.5828,0.5828,0.0228,0.1292,0.2652
Sample_Dataset/Reichel/images_with_faces/785365_416397_image.jpeg,Optimistic,0.8684,0.8684,0.0504,0.0036,0.0775
Sample_Dataset/Reichel/images_with_faces/785535_416474_image.jpeg,Optimistic,0.7431,0.7431,0.0141,0.1088,0.134
Sample_Dataset/Reichel/images_with_faces/785710_416594_image.jpeg,Neutral,0.6207,0.1802,0.1802,0.019,0.6207
Sample_Dataset/Reichel/images_with_faces/786192_416886_image.jpeg,Unknown,0.3948,0.1194,0.379,0.1069,0.3948
Sample_Dataset/Reichel/images_with_faces/791606_420197_image.jpeg,Hostile,0.7238,0.1524,0.0536,0.7238,0.0701
Sample_Dataset/Reichel/images_with_faces/792046_420576_image.jpeg,Neutral,0.5872,0.0535,0.0029,0.3565,0.5872
Sample_Dataset/Reichel/images_with_faces/792058_420588_image.jpeg,Optimistic,0.4957,0.4957,0.0087,0.006,0.4897
Sample_Dataset/Reichel/images_with_faces/792101_420634_image.jpeg,Optimistic,0.9787,0.9787,0.0009,0.0029,0.0175
Sample_Dataset/Reichel/images_with_faces/792126_420658_image.jpeg,Neutral,0.7895,0.1221,0.0049,0.0835,0.7895
Sample_Dataset/Reichel/images_with_faces/792127_420659_image.jpeg,Neutral,0.765,0.1187,0.0054,0.1108,0.765
Sample_Dataset/Reichel/images_with_faces/792137_420669_image.jpeg,Optimistic,0.5469,0.5469,0.1204,0.0155,0.3172
Sample_Dataset/Reichel/images_with_faces/792151_420686_image.jpeg,Optimistic,0.4364,0.4364,0.1035,0.037,0.4231
Sample_Dataset/Reichel/images_with_faces/792156_420691_image.jpeg,Neutral,0.5599,0.2345,0.1154,0.0902,0.5599
Sample_Dataset/Reichel/images_with_faces/792167_420703_image.jpeg,Optimistic,0.9224,0.9224,0.0029,0.0296,0.0451
Sample_Dataset/Reichel/images_with_faces/792184_420719_image.jpeg,Optimistic,0.5317,0.5317,0.1131,0.0914,0.2637
Sample_Dataset/Reichel/images_with_faces/792192_420727_image.jpeg,Optimistic,0.5331,0.5331,0.0718,0.094,0.3011
Sample_Dataset/Reichel/images_with_faces/792203_420741_image.jpeg,Hostile,0.4337,0.1502,0.252,0.4337,0.1641
Sample_Dataset/Reichel/images_with_faces/792216_420754_image.jpeg,Unknown,0.3626,0.1095,0.2767,0.3626,0.2513
Sample_Dataset/Reichel/images_with_faces/792321_420783_image.jpeg,Optimistic,0.6518,0.6518,0.0468,0.1885,0.1128
Sample_Dataset/Reichel/images_with_faces/792356_420821_image.jpeg,Hostile,0.5178,0.01,0.2341,0.5178,0.2381
Sample_Dataset/Reichel/images_with_faces/792368_420833_image.jpeg,Optimistic,0.6492,0.6492,0.0098,0.2569,0.084
Sample_Dataset/Reichel/images_with_faces/792478_420886_image.jpeg,Optimistic,0.6693,0.6693,0.0069,0.0822,0.2416
Sample_Dataset/Reichel/images_with_faces/792508_420914_image.jpeg,Unknown,0.3609,0.1877,0.2887,0.1627,0.3609
Sample_Dataset/Reichel/images_with_faces/792561_420959_image.jpeg,Neutral,0.9007,0.0939,0.0029,0.0025,0.9007
Sample_Dataset/Reichel/images_with_faces/792563_420961_image.jpeg,Neutral,0.783,0.1813,0.0339,0.0019,0.783
Sample_Dataset/Reichel/images_with_faces/792599_420984_image.jpeg,Optimistic,0.8969,0.8969,0.0111,0.0095,0.0825
Sample_Dataset/Reichel/images_with_faces/792618_421003_image.jpeg,Neutral,0.9437,0.041,0.0022,0.0131,0.9437
Sample_Dataset/Reichel/images_with_faces/792621_421006_image.jpeg,Unknown,0.3967,0.3967,0.1055,0.3955,0.1023
Sample_Dataset/Reichel/images_with_faces/792628_421014_image.jpeg,Unknown,0.3372,0.3372,0.2492,0.0919,0.3217
Sample_Dataset/Reichel/images_with_faces/792666_421039_image.jpeg,Hostile,0.9456,0.0482,0.0017,0.9456,0.0045
Sample_Dataset/Reichel/images_with_faces/792704_421074_image.jpeg,Neutral,0.9267,0.0232,0.0445,0.0057,0.9267
Sample_Dataset/Reichel/images_with_faces/792724_421086_image.jpeg,Optimistic,0.8825,0.8825,0.0073,0.006,0.1042
Sample_Dataset/Reichel/images_with_faces/792727_421090_image.jpeg,Neutral,0.6667,0.0727,0.0254,0.2351,0.6667
Sample_Dataset/Reichel/images_with_faces/792730_421093_image.jpeg,Neutral,0.591,0.093,0.228,0.0881,0.591
Sample_Dataset/Reichel/images_with_faces/792792_421128_image.jpeg,Neutral,0.8648,0.0535,0.0658,0.0158,0.8648
Sample_Dataset/Reichel/images_with_faces/792794_421129_image.jpeg,Optimistic,0.6908,0.6908,0.0031,0.0235,0.2826
Sample_Dataset/Reichel/images_with_faces/792836_421145_image.jpeg,Neutral,0.8636,0.1158,0.0102,0.0105,0.8636
Sample_Dataset/Reichel/images_with_faces/792838_421147_image.jpeg,Neutral,0.8449,0.1245,0.0144,0.0162,0.8449
Sample_Dataset/Reichel/images_with_faces/792900_421170_image.jpeg,Neutral,0.9181,0.0763,0.0024,0.0033,0.9181
Sample_Dataset/Reichel/images_with_faces/792993_421233_image.jpeg,Pessimistic,0.5529,0.0375,0.5529,0.0305,0.379
Sample_Dataset/Reichel/images_with_faces/792996_421236_image.jpeg,Neutral,0.8766,0.0943,0.0268,0.0023,0.8766
Sample_Dataset/Reichel/images_with_faces/793195_421367_image.jpeg,Pessimistic,0.9683,0.0119,0.9683,0.0002,0.0196
Sample_Dataset/Reichel/images_with_faces/793287_421416_image.jpeg,Optimistic,0.4841,0.4841,0.2277,0.0213,0.2668
Sample_Dataset/Reichel/images_with_faces/793868_421746_image.jpeg,Optimistic,0.4773,0.4773,0.0188,0.1674,0.3364
Sample_Dataset/Reichel/images_with_faces/793921_421781_image.jpeg,Optimistic,0.6269,0.6269,0.0025,0.051,0.3196
Sample_Dataset/Reichel/images_with_faces/793932_421788_image.jpeg,Optimistic,0.9768,0.9768,0.0002,0.0008,0.0222
Sample_Dataset/Reichel/images_with_faces/793935_421791_image.jpeg,Neutral,0.6168,0.3284,0.004,0.0508,0.6168
Sample_Dataset/Reichel/images_with_faces/793938_421794_image.jpeg,Optimistic,0.8493,0.8493,0.0153,0.1207,0.0147
Sample_Dataset/Reichel/images_with_faces/794016_421837_image.jpeg,Neutral,0.8063,0.0361,0.0912,0.0664,0.8063
Sample_Dataset/Reichel/images_with_faces/794018_421838_image.jpeg,Neutral,0.7507,0.1636,0.0164,0.0694,0.7507
Sample_Dataset/Reichel/images_with_faces/794020_421840_image.jpeg,Optimistic,0.8358,0.8358,0.0339,0.0552,0.0751
Sample_Dataset/Reichel/images_with_faces/794088_421891_image.jpeg,Pessimistic,0.4849,0.0695,0.4849,0.4227,0.0229
Sample_Dataset/Reichel/images_with_faces/794270_422008_image.jpeg,Neutral,0.5982,0.1858,0.1074,0.1086,0.5982
Sample_Dataset/Reichel/images_with_faces/798867_425250_image.jpeg,Optimistic,0.8956,0.8956,0.0259,0.0279,0.0505
Sample_Dataset/Reichel/images_with_faces/798966_425328_image.jpeg,Pessimistic,0.4252,0.1185,0.4252,0.3475,0.1088
Sample_Dataset/Reichel/images_with_faces/798978_425339_image.jpeg,Hostile,0.9659,0.0087,0.0031,0.9659,0.0223
Sample_Dataset/Reichel/images_with_faces/799295_425716_image.jpeg,Optimistic,0.8652,0.8652,0.0017,0.009,0.1241
