image_path,prediction,confidence,Optimistic,Pessimistic,Hostile,Neutral
Sample_Dataset/Reichel/images_with_faces/715747_374677_image.jpeg,Optimistic,0.5809,0.5809,0.017,0.0055,0.3966
Sample_Dataset/Reichel/images_with_faces/715748_374679_image.jpeg,Optimistic,0.9941,0.9941,0.0001,0.0001,0.0058
Sample_Dataset/Reichel/images_with_faces/715815_374729_image.jpeg,Neutral,0.8828,0.1153,0.0005,0.0014,0.8828
Sample_Dataset/Reichel/images_with_faces/715892_374758_image.jpeg,Neutral,0.9006,0.0254,0.0139,0.06,0.9006
Sample_Dataset/Reichel/images_with_faces/716219_375000_image.jpeg,Optimistic,0.9778,0.9778,0.0011,0.0005,0.0206
Sample_Dataset/Reichel/images_with_faces/716266_375048_image.jpeg,Unknown,0.3545,0.2958,0.3545,0.0217,0.328
Sample_Dataset/Reichel/images_with_faces/716269_375050_image.jpeg,Pessimistic,0.9851,0.0044,0.9851,0.0024,0.0081
Sample_Dataset/Reichel/images_with_faces/718592_377027_image.jpeg,Hostile,0.7473,0.0158,0.001,0.7473,0.236
Sample_Dataset/Reichel/images_with_faces/718683_377078_image.jpeg,Optimistic,0.9539,0.9539,0.0395,0.0051,0.0015
Sample_Dataset/Reichel/images_with_faces/719540_377781_image.jpeg,Neutral,0.9779,0.0209,0.0005,0.0007,0.9779
Sample_Dataset/Reichel/images_with_faces/719553_377794_image.jpeg,Optimistic,0.9858,0.9858,0.0001,0.0031,0.011
Sample_Dataset/Reichel/images_with_faces/719561_377803_image.jpeg,Neutral,0.8589,0.013,0.014,0.1141,0.8589
Sample_Dataset/Reichel/images_with_faces/719640_377874_image.jpeg,Neutral,0.9941,0.0051,0.0001,0.0007,0.9941
Sample_Dataset/Reichel/images_with_faces/719724_377942_image.jpeg,Neutral,0.9083,0.0897,0.0008,0.0012,0.9083
Sample_Dataset/Reichel/images_with_faces/719736_377954_image.jpeg,Hostile,0.4605,0.0365,0.1166,0.4605,0.3863
Sample_Dataset/Reichel/images_with_faces/719779_377994_image.jpeg,Neutral,0.8126,0.1656,0.0023,0.0195,0.8126
Sample_Dataset/Reichel/images_with_faces/719787_378003_image.jpeg,Neutral,0.725,0.0965,0.041,0.1375,0.725
Sample_Dataset/Reichel/images_with_faces/719799_378014_image.jpeg,Optimistic,0.5647,0.5647,0.0019,0.0047,0.4286
Sample_Dataset/Reichel/images_with_faces/719899_378122_image.jpeg,Optimistic,0.6891,0.6891,0.0137,0.218,0.0792
Sample_Dataset/Reichel/images_with_faces/719917_378140_image.jpeg,Pessimistic,0.6733,0.0766,0.6733,0.0075,0.2426
Sample_Dataset/Reichel/images_with_faces/720082_378265_image.jpeg,Hostile,0.9969,0.0006,0.0003,0.9969,0.0023
Sample_Dataset/Reichel/images_with_faces/720186_378355_image.jpeg,Optimistic,0.9997,0.9997,0.0,0.0,0.0003
Sample_Dataset/Reichel/images_with_faces/720227_378374_image.jpeg,Neutral,0.986,0.0126,0.0001,0.0013,0.986
Sample_Dataset/Reichel/images_with_faces/720260_378398_image.jpeg,Optimistic,0.7148,0.7148,0.0005,0.0002,0.2845
Sample_Dataset/Reichel/images_with_faces/720269_378404_image.jpeg,Optimistic,0.9861,0.9861,0.0001,0.0048,0.0089
Sample_Dataset/Reichel/images_with_faces/720283_378409_image.jpeg,Optimistic,0.9878,0.9878,0.0001,0.0,0.012
Sample_Dataset/Reichel/images_with_faces/720451_378508_image.jpeg,Neutral,0.7233,0.0788,0.0782,0.1197,0.7233
Sample_Dataset/Reichel/images_with_faces/720641_378646_image.jpeg,Optimistic,0.9973,0.9973,0.0,0.0008,0.0018
Sample_Dataset/Reichel/images_with_faces/720752_378718_image.jpeg,Hostile,0.9331,0.0478,0.0011,0.9331,0.0181
Sample_Dataset/Reichel/images_with_faces/720764_378725_image.jpeg,Hostile,0.6275,0.1829,0.0405,0.6275,0.1491
Sample_Dataset/Reichel/images_with_faces/720981_378881_image.jpeg,Optimistic,0.9634,0.9634,0.0227,0.0072,0.0067
Sample_Dataset/Reichel/images_with_faces/721006_378908_image.jpeg,Optimistic,0.5155,0.5155,0.0007,0.4636,0.0201
Sample_Dataset/Reichel/images_with_faces/721133_379029_image.jpeg,Hostile,0.9701,0.0122,0.0002,0.9701,0.0175
Sample_Dataset/Reichel/images_with_faces/721195_379097_image.jpeg,Neutral,0.7078,0.2898,0.0016,0.0008,0.7078
Sample_Dataset/Reichel/images_with_faces/721216_379101_image.jpeg,Optimistic,0.4382,0.4382,0.1091,0.1135,0.3393
Sample_Dataset/Reichel/images_with_faces/721471_379309_image.jpeg,Hostile,0.6075,0.2731,0.0318,0.6075,0.0876
Sample_Dataset/Reichel/images_with_faces/735620_381166_image.jpeg,Neutral,0.7037,0.1878,0.0311,0.0773,0.7037
Sample_Dataset/Reichel/images_with_faces/740946_383047_image.jpeg,Neutral,0.997,0.0024,0.0001,0.0004,0.997
Sample_Dataset/Reichel/images_with_faces/740947_383048_image.jpeg,Neutral,0.9948,0.0035,0.0001,0.0016,0.9948
Sample_Dataset/Reichel/images_with_faces/740948_383049_image.jpeg,Neutral,0.8403,0.09,0.0573,0.0123,0.8403
Sample_Dataset/Reichel/images_with_faces/740949_383050_image.jpeg,Neutral,0.824,0.0853,0.0692,0.0215,0.824
Sample_Dataset/Reichel/images_with_faces/740953_383053_image.jpeg,Neutral,0.8875,0.1108,0.0007,0.001,0.8875
Sample_Dataset/Reichel/images_with_faces/740956_383056_image.jpeg,Neutral,0.7844,0.2117,0.0013,0.0026,0.7844
Sample_Dataset/Reichel/images_with_faces/740960_383061_image.jpeg,Hostile,0.494,0.4232,0.0071,0.494,0.0757
Sample_Dataset/Reichel/images_with_faces/741019_383067_image.jpeg,Optimistic,0.5443,0.5443,0.0008,0.1505,0.3044
Sample_Dataset/Reichel/images_with_faces/741022_383070_image.jpeg,Optimistic,0.4081,0.4081,0.0008,0.235,0.3561
Sample_Dataset/Reichel/images_with_faces/741046_383096_image.jpeg,Optimistic,0.9733,0.9733,0.0,0.0002,0.0265
Sample_Dataset/Reichel/images_with_faces/741047_383097_image.jpeg,Optimistic,0.9934,0.9934,0.0028,0.0023,0.0015
Sample_Dataset/Reichel/images_with_faces/741054_383105_image.jpeg,Hostile,0.9815,0.0101,0.0002,0.9815,0.0082
Sample_Dataset/Reichel/images_with_faces/741083_383143_image.jpeg,Neutral,0.7202,0.2671,0.004,0.0088,0.7202
Sample_Dataset/Reichel/images_with_faces/741084_383144_image.jpeg,Neutral,0.6931,0.2597,0.0168,0.0305,0.6931
Sample_Dataset/Reichel/images_with_faces/741085_383145_image.jpeg,Neutral,0.9898,0.0097,0.0001,0.0004,0.9898
Sample_Dataset/Reichel/images_with_faces/741088_383148_image.jpeg,Neutral,0.9862,0.0135,0.0001,0.0002,0.9862
Sample_Dataset/Reichel/images_with_faces/741102_383165_image.jpeg,Optimistic,0.7646,0.7646,0.0003,0.0007,0.2345
Sample_Dataset/Reichel/images_with_faces/741103_383166_image.jpeg,Optimistic,0.5227,0.5227,0.0001,0.0002,0.477
Sample_Dataset/Reichel/images_with_faces/741112_383177_image.jpeg,Neutral,0.9541,0.0326,0.0001,0.0132,0.9541
Sample_Dataset/Reichel/images_with_faces/741113_383178_image.jpeg,Neutral,0.9107,0.047,0.0002,0.0421,0.9107
Sample_Dataset/Reichel/images_with_faces/741118_383184_image.jpeg,Neutral,0.8801,0.1118,0.0005,0.0075,0.8801
Sample_Dataset/Reichel/images_with_faces/741121_383187_image.jpeg,Neutral,0.8658,0.1122,0.0008,0.0212,0.8658
Sample_Dataset/Reichel/images_with_faces/741143_383198_image.jpeg,Neutral,0.5961,0.3963,0.0001,0.0075,0.5961
Sample_Dataset/Reichel/images_with_faces/741151_383205_image.jpeg,Optimistic,0.5307,0.5307,0.0008,0.0244,0.4441
Sample_Dataset/Reichel/images_with_faces/741152_383207_image.jpeg,Optimistic,0.5623,0.5623,0.0014,0.0462,0.3901
Sample_Dataset/Reichel/images_with_faces/741159_383215_image.jpeg,Optimistic,0.9238,0.9238,0.0,0.0002,0.0759
Sample_Dataset/Reichel/images_with_faces/741160_383216_image.jpeg,Optimistic,0.9537,0.9537,0.0,0.0003,0.046
Sample_Dataset/Reichel/images_with_faces/741161_383218_image.jpeg,Neutral,0.4616,0.2951,0.0021,0.2412,0.4616
Sample_Dataset/Reichel/images_with_faces/741171_383225_image.jpeg,Neutral,0.4947,0.2026,0.0472,0.2554,0.4947
Sample_Dataset/Reichel/images_with_faces/741188_383243_image.jpeg,Neutral,0.9004,0.0896,0.006,0.004,0.9004
Sample_Dataset/Reichel/images_with_faces/741201_383260_image.jpeg,Neutral,0.7711,0.2267,0.0006,0.0016,0.7711
Sample_Dataset/Reichel/images_with_faces/741214_383272_image.jpeg,Neutral,0.8976,0.077,0.0018,0.0236,0.8976
Sample_Dataset/Reichel/images_with_faces/741229_383289_image.jpeg,Optimistic,0.9345,0.9345,0.0012,0.0005,0.0639
Sample_Dataset/Reichel/images_with_faces/741233_383292_image.jpeg,Optimistic,0.6886,0.6886,0.0006,0.0002,0.3106
Sample_Dataset/Reichel/images_with_faces/741266_383326_image.jpeg,Optimistic,0.5564,0.5564,0.0073,0.0648,0.3715
Sample_Dataset/Reichel/images_with_faces/741346_383389_image.jpeg,Neutral,0.5613,0.4233,0.0009,0.0145,0.5613
Sample_Dataset/Reichel/images_with_faces/741374_383416_image.jpeg,Neutral,0.6218,0.3735,0.0001,0.0046,0.6218
Sample_Dataset/Reichel/images_with_faces/741386_383423_image.jpeg,Pessimistic,0.5755,0.0601,0.5755,0.2226,0.1418
Sample_Dataset/Reichel/images_with_faces/741492_383495_image.jpeg,Optimistic,0.486,0.486,0.0109,0.399,0.1041
Sample_Dataset/Reichel/images_with_faces/741500_383499_image.jpeg,Optimistic,0.9841,0.9841,0.0,0.0001,0.0158
Sample_Dataset/Reichel/images_with_faces/741527_383505_image.jpeg,Optimistic,0.8752,0.8752,0.0003,0.0012,0.1232
Sample_Dataset/Reichel/images_with_faces/741528_383506_image.jpeg,Optimistic,0.8931,0.8931,0.0009,0.0031,0.1029
Sample_Dataset/Reichel/images_with_faces/741705_383614_image.jpeg,Optimistic,0.5369,0.5369,0.1934,0.0189,0.2508
Sample_Dataset/Reichel/images_with_faces/742142_383857_image.jpeg,Hostile,0.5611,0.4022,0.0315,0.5611,0.0052
Sample_Dataset/Reichel/images_with_faces/742359_384011_image.jpeg,Optimistic,0.9788,0.9788,0.0033,0.0042,0.0138
Sample_Dataset/Reichel/images_with_faces/742391_384026_image.jpeg,Optimistic,0.9148,0.9148,0.0526,0.0012,0.0314
Sample_Dataset/Reichel/images_with_faces/742552_384102_image.jpeg,Optimistic,0.5108,0.5108,0.0062,0.4808,0.0023
Sample_Dataset/Reichel/images_with_faces/743877_384779_image.jpeg,Optimistic,0.9219,0.9219,0.0004,0.0022,0.0755
Sample_Dataset/Reichel/images_with_faces/743914_384781_image.jpeg,Hostile,0.7496,0.0451,0.0004,0.7496,0.2048
Sample_Dataset/Reichel/images_with_faces/744617_385580_image.jpeg,Optimistic,0.942,0.942,0.0004,0.0462,0.0114
Sample_Dataset/Reichel/images_with_faces/744982_385929_image.jpeg,Optimistic,0.8028,0.8028,0.0112,0.0985,0.0875
Sample_Dataset/Reichel/images_with_faces/744996_385945_image.jpeg,Neutral,0.5192,0.2912,0.0785,0.1111,0.5192
Sample_Dataset/Reichel/images_with_faces/745005_385952_image.jpeg,Optimistic,0.9451,0.9451,0.0,0.0006,0.0543
Sample_Dataset/Reichel/images_with_faces/745012_385960_image.jpeg,Hostile,0.9686,0.0254,0.0019,0.9686,0.0041
Sample_Dataset/Reichel/images_with_faces/745021_385969_image.jpeg,Neutral,0.9172,0.0779,0.0007,0.0042,0.9172
Sample_Dataset/Reichel/images_with_faces/745053_385989_image.jpeg,Hostile,0.9784,0.0117,0.0012,0.9784,0.0087
Sample_Dataset/Reichel/images_with_faces/745055_385991_image.jpeg,Neutral,0.9425,0.032,0.0002,0.0253,0.9425
Sample_Dataset/Reichel/images_with_faces/745067_386004_image.jpeg,Optimistic,0.552,0.552,0.0002,0.4266,0.0211
Sample_Dataset/Reichel/images_with_faces/745069_386006_image.jpeg,Neutral,0.9688,0.0008,0.0267,0.0037,0.9688
Sample_Dataset/Reichel/images_with_faces/745145_386053_image.jpeg,Unknown,0.3567,0.1824,0.1268,0.3341,0.3567
Sample_Dataset/Reichel/images_with_faces/745168_386078_image.jpeg,Neutral,0.7095,0.2823,0.0009,0.0073,0.7095
Sample_Dataset/Reichel/images_with_faces/745293_386133_image.jpeg,Hostile,0.7513,0.2237,0.0088,0.7513,0.0161
Sample_Dataset/Reichel/images_with_faces/745480_386186_image.jpeg,Neutral,0.8158,0.1583,0.0068,0.0191,0.8158
Sample_Dataset/Reichel/images_with_faces/745600_386251_image.jpeg,Optimistic,0.9733,0.9733,0.0,0.0002,0.0265
Sample_Dataset/Reichel/images_with_faces/745602_386252_image.jpeg,Hostile,0.9764,0.007,0.0002,0.9764,0.0165
Sample_Dataset/Reichel/images_with_faces/745622_386271_image.jpeg,Neutral,0.9718,0.0278,0.0001,0.0002,0.9718
Sample_Dataset/Reichel/images_with_faces/745628_386275_image.jpeg,Neutral,0.4365,0.2823,0.2572,0.024,0.4365
Sample_Dataset/Reichel/images_with_faces/745630_386277_image.jpeg,Neutral,0.7162,0.2776,0.0019,0.0043,0.7162
Sample_Dataset/Reichel/images_with_faces/745637_386285_image.jpeg,Hostile,0.9632,0.025,0.0034,0.9632,0.0083
Sample_Dataset/Reichel/images_with_faces/745650_386293_image.jpeg,Optimistic,0.6192,0.6192,0.0001,0.0048,0.3758
Sample_Dataset/Reichel/images_with_faces/745651_386294_image.jpeg,Neutral,0.9238,0.0709,0.0045,0.0008,0.9238
Sample_Dataset/Reichel/images_with_faces/745652_386295_image.jpeg,Neutral,0.9653,0.034,0.0005,0.0003,0.9653
Sample_Dataset/Reichel/images_with_faces/745655_386298_image.jpeg,Neutral,0.6465,0.3501,0.0006,0.0028,0.6465
Sample_Dataset/Reichel/images_with_faces/746145_386493_image.jpeg,Hostile,0.7563,0.0952,0.003,0.7563,0.1455
Sample_Dataset/Reichel/images_with_faces/746287_386564_image.jpeg,Neutral,0.8407,0.1193,0.0055,0.0345,0.8407
Sample_Dataset/Reichel/images_with_faces/746289_386565_image.jpeg,Neutral,0.9705,0.0289,0.0001,0.0004,0.9705
Sample_Dataset/Reichel/images_with_faces/746292_386566_image.jpeg,Neutral,0.609,0.3712,0.0017,0.0181,0.609
Sample_Dataset/Reichel/images_with_faces/746295_386567_image.jpeg,Neutral,0.8118,0.0204,0.1228,0.045,0.8118
Sample_Dataset/Reichel/images_with_faces/746299_386568_image.jpeg,Optimistic,0.577,0.577,0.0005,0.0111,0.4114
Sample_Dataset/Reichel/images_with_faces/746301_386569_image.jpeg,Neutral,0.8414,0.1238,0.0277,0.007,0.8414
Sample_Dataset/Reichel/images_with_faces/746303_386570_image.jpeg,Neutral,0.9568,0.04,0.0009,0.0023,0.9568
Sample_Dataset/Reichel/images_with_faces/746305_386571_image.jpeg,Neutral,0.5149,0.4768,0.0004,0.0078,0.5149
Sample_Dataset/Reichel/images_with_faces/746397_386608_image.jpeg,Hostile,0.4833,0.3135,0.0419,0.4833,0.1613
Sample_Dataset/Reichel/images_with_faces/746398_386609_image.jpeg,Pessimistic,0.799,0.1939,0.799,0.0045,0.0027
Sample_Dataset/Reichel/images_with_faces/750709_390411_image.jpeg,Neutral,0.4038,0.3062,0.0039,0.2861,0.4038
Sample_Dataset/Reichel/images_with_faces/751236_390609_image.jpeg,Neutral,0.9368,0.0563,0.0016,0.0053,0.9368
Sample_Dataset/Reichel/images_with_faces/751248_390622_image.jpeg,Neutral,0.9713,0.0274,0.0006,0.0006,0.9713
Sample_Dataset/Reichel/images_with_faces/751254_390628_image.jpeg,Hostile,0.9877,0.0076,0.0001,0.9877,0.0046
Sample_Dataset/Reichel/images_with_faces/751259_390634_image.jpeg,Optimistic,0.6641,0.6641,0.0003,0.3307,0.0049
Sample_Dataset/Reichel/images_with_faces/751336_390687_image.jpeg,Hostile,0.5143,0.3952,0.0003,0.5143,0.0902
Sample_Dataset/Reichel/images_with_faces/751388_390704_image.jpeg,Optimistic,0.9997,0.9997,0.0,0.0002,0.0001
Sample_Dataset/Reichel/images_with_faces/751391_390708_image.jpeg,Optimistic,0.5909,0.5909,0.0185,0.1009,0.2898
Sample_Dataset/Reichel/images_with_faces/751392_390710_image.jpeg,Optimistic,0.5542,0.5542,0.0059,0.0161,0.4239
Sample_Dataset/Reichel/images_with_faces/751409_390728_image.jpeg,Optimistic,0.9953,0.9953,0.0003,0.0002,0.0043
Sample_Dataset/Reichel/images_with_faces/751477_390779_image.jpeg,Optimistic,0.8117,0.8117,0.0127,0.0054,0.1702
Sample_Dataset/Reichel/images_with_faces/751490_390791_image.jpeg,Unknown,0.3954,0.2761,0.298,0.0305,0.3954
Sample_Dataset/Reichel/images_with_faces/751835_391016_image.jpeg,Neutral,0.7335,0.0431,0.047,0.1764,0.7335
Sample_Dataset/Reichel/images_with_faces/751919_391069_image.jpeg,Neutral,0.9544,0.0053,0.0078,0.0325,0.9544
Sample_Dataset/Reichel/images_with_faces/751920_391072_image.jpeg,Hostile,0.6955,0.0473,0.215,0.6955,0.0421
Sample_Dataset/Reichel/images_with_faces/752119_391208_image.jpeg,Neutral,0.6807,0.1442,0.1143,0.0607,0.6807
Sample_Dataset/Reichel/images_with_faces/752120_391210_image.jpeg,Neutral,0.9255,0.0284,0.0186,0.0274,0.9255
Sample_Dataset/Reichel/images_with_faces/752121_391211_image.jpeg,Neutral,0.876,0.117,0.0009,0.0061,0.876
Sample_Dataset/Reichel/images_with_faces/752122_391212_image.jpeg,Neutral,0.945,0.0534,0.0013,0.0003,0.945
Sample_Dataset/Reichel/images_with_faces/752123_391213_image.jpeg,Neutral,0.8824,0.117,0.0,0.0005,0.8824
Sample_Dataset/Reichel/images_with_faces/752136_391215_image.jpeg,Optimistic,0.988,0.988,0.0004,0.0049,0.0066
Sample_Dataset/Reichel/images_with_faces/752244_391234_image.jpeg,Optimistic,0.7387,0.7387,0.0269,0.0005,0.2338
Sample_Dataset/Reichel/images_with_faces/752245_391235_image.jpeg,Neutral,0.9034,0.0093,0.078,0.0092,0.9034
Sample_Dataset/Reichel/images_with_faces/759296_396356_image.jpeg,Neutral,0.8478,0.0569,0.0092,0.0861,0.8478
Sample_Dataset/Reichel/images_with_faces/759299_396359_image.jpeg,Optimistic,0.8393,0.8393,0.0121,0.0303,0.1182
Sample_Dataset/Reichel/images_with_faces/759332_396383_image.jpeg,Optimistic,0.9062,0.9062,0.0016,0.0178,0.0744
Sample_Dataset/Reichel/images_with_faces/759336_396387_image.jpeg,Optimistic,0.972,0.972,0.0005,0.0004,0.0271
Sample_Dataset/Reichel/images_with_faces/759376_396422_image.jpeg,Optimistic,0.9557,0.9557,0.0331,0.0097,0.0014
Sample_Dataset/Reichel/images_with_faces/759503_396493_image.jpeg,Hostile,0.8761,0.0103,0.1032,0.8761,0.0104
Sample_Dataset/Reichel/images_with_faces/759508_396496_image.jpeg,Optimistic,0.9626,0.9626,0.0005,0.0019,0.035
Sample_Dataset/Reichel/images_with_faces/759785_396660_image.jpeg,Optimistic,0.442,0.442,0.0664,0.4405,0.0511
Sample_Dataset/Reichel/images_with_faces/759864_396699_image.jpeg,Hostile,0.5506,0.0041,0.0027,0.5506,0.4426
Sample_Dataset/Reichel/images_with_faces/762710_399107_image.jpeg,Pessimistic,0.8917,0.0056,0.8917,0.0528,0.0499
Sample_Dataset/Reichel/images_with_faces/763088_399462_image.jpeg,Optimistic,0.9885,0.9885,0.0043,0.0066,0.0007
Sample_Dataset/Reichel/images_with_faces/765779_401842_image.jpeg,Pessimistic,0.6907,0.0082,0.6907,0.0309,0.2703
Sample_Dataset/Reichel/images_with_faces/765781_401844_image.jpeg,Optimistic,0.758,0.758,0.0005,0.0008,0.2407
Sample_Dataset/Reichel/images_with_faces/766205_402201_image.jpeg,Optimistic,0.7303,0.7303,0.0448,0.0576,0.1673
Sample_Dataset/Reichel/images_with_faces/766656_402535_image.jpeg,Optimistic,0.7556,0.7556,0.0021,0.0053,0.2371
Sample_Dataset/Reichel/images_with_faces/766657_402536_image.jpeg,Optimistic,0.9591,0.9591,0.0,0.0005,0.0404
Sample_Dataset/Reichel/images_with_faces/766716_402591_image.jpeg,Optimistic,0.9075,0.9075,0.006,0.0486,0.0378
Sample_Dataset/Reichel/images_with_faces/769073_404165_image.jpeg,Hostile,0.9967,0.0021,0.0005,0.9967,0.0007
Sample_Dataset/Reichel/images_with_faces/769077_404167_image.jpeg,Neutral,0.7632,0.1022,0.1244,0.0102,0.7632
Sample_Dataset/Reichel/images_with_faces/769125_404216_image.jpeg,Optimistic,0.5484,0.5484,0.0175,0.1926,0.2414
Sample_Dataset/Reichel/images_with_faces/769127_404218_image.jpeg,Hostile,0.7701,0.1218,0.0004,0.7701,0.1078
Sample_Dataset/Reichel/images_with_faces/769160_404239_image.jpeg,Neutral,0.841,0.1274,0.0092,0.0224,0.841
Sample_Dataset/Reichel/images_with_faces/769303_404316_image.jpeg,Neutral,0.6785,0.0043,0.0464,0.2708,0.6785
Sample_Dataset/Reichel/images_with_faces/769310_404320_image.jpeg,Optimistic,0.7533,0.7533,0.0001,0.0022,0.2443
Sample_Dataset/Reichel/images_with_faces/769322_404324_image.jpeg,Optimistic,0.8311,0.8311,0.0004,0.0351,0.1334
Sample_Dataset/Reichel/images_with_faces/771786_406052_image.jpeg,Neutral,0.9054,0.0927,0.0015,0.0004,0.9054
Sample_Dataset/Reichel/images_with_faces/771798_406064_image.jpeg,Neutral,0.9366,0.0503,0.0026,0.0105,0.9366
Sample_Dataset/Reichel/images_with_faces/771801_406067_image.jpeg,Neutral,0.9984,0.0013,0.0,0.0003,0.9984
Sample_Dataset/Reichel/images_with_faces/771802_406068_image.jpeg,Neutral,0.8559,0.1358,0.0001,0.0081,0.8559
Sample_Dataset/Reichel/images_with_faces/771806_406073_image.jpeg,Neutral,0.8727,0.121,0.0012,0.0051,0.8727
Sample_Dataset/Reichel/images_with_faces/771810_406077_image.jpeg,Neutral,0.8981,0.0959,0.0053,0.0007,0.8981
Sample_Dataset/Reichel/images_with_faces/771823_406084_image.jpeg,Neutral,0.8835,0.0425,0.005,0.0691,0.8835
Sample_Dataset/Reichel/images_with_faces/771829_406089_image.jpeg,Neutral,0.9861,0.0058,0.0015,0.0066,0.9861
Sample_Dataset/Reichel/images_with_faces/771835_406095_image.jpeg,Optimistic,0.7014,0.7014,0.0009,0.2011,0.0965
Sample_Dataset/Reichel/images_with_faces/771839_406099_image.jpeg,Pessimistic,0.4031,0.2233,0.4031,0.0728,0.3009
Sample_Dataset/Reichel/images_with_faces/771866_406126_image.jpeg,Neutral,0.6818,0.1029,0.02,0.1953,0.6818
Sample_Dataset/Reichel/images_with_faces/771879_406138_image.jpeg,Neutral,0.9948,0.0045,0.0001,0.0006,0.9948
Sample_Dataset/Reichel/images_with_faces/771909_406158_image.jpeg,Hostile,0.7531,0.2054,0.0005,0.7531,0.041
Sample_Dataset/Reichel/images_with_faces/771966_406192_image.jpeg,Hostile,0.4137,0.2238,0.0563,0.4137,0.3063
Sample_Dataset/Reichel/images_with_faces/772203_406334_image.jpeg,Unknown,0.3304,0.0274,0.3304,0.3192,0.3231
Sample_Dataset/Reichel/images_with_faces/772242_406352_image.jpeg,Neutral,0.887,0.0762,0.0025,0.0343,0.887
Sample_Dataset/Reichel/images_with_faces/772536_406497_image.jpeg,Neutral,0.6561,0.2238,0.0492,0.0708,0.6561
Sample_Dataset/Reichel/images_with_faces/772541_406499_image.jpeg,Neutral,0.5309,0.117,0.0755,0.2766,0.5309
Sample_Dataset/Reichel/images_with_faces/772611_406531_image.jpeg,Optimistic,0.6844,0.6844,0.0978,0.0053,0.2126
Sample_Dataset/Reichel/images_with_faces/778751_411654_image.jpeg,Optimistic,0.4811,0.4811,0.0006,0.0412,0.4772
Sample_Dataset/Reichel/images_with_faces/778753_411656_image.jpeg,Neutral,0.7454,0.1963,0.0058,0.0525,0.7454
Sample_Dataset/Reichel/images_with_faces/778796_411696_image.jpeg,Neutral,0.8108,0.1776,0.0001,0.0115,0.8108
Sample_Dataset/Reichel/images_with_faces/778821_411721_image.jpeg,Neutral,0.9774,0.0217,0.0001,0.0008,0.9774
Sample_Dataset/Reichel/images_with_faces/778860_411754_image.jpeg,Optimistic,0.8755,0.8755,0.0037,0.0289,0.0918
Sample_Dataset/Reichel/images_with_faces/778863_411758_image.jpeg,Neutral,0.7993,0.1993,0.0002,0.0012,0.7993
Sample_Dataset/Reichel/images_with_faces/778870_411766_image.jpeg,Neutral,0.7626,0.234,0.0,0.0033,0.7626
Sample_Dataset/Reichel/images_with_faces/778872_411768_image.jpeg,Neutral,0.6363,0.3598,0.0005,0.0035,0.6363
Sample_Dataset/Reichel/images_with_faces/778892_411788_image.jpeg,Neutral,0.7816,0.1723,0.0003,0.0458,0.7816
Sample_Dataset/Reichel/images_with_faces/778913_411810_image.jpeg,Neutral,0.9831,0.0131,0.0009,0.0029,0.9831
Sample_Dataset/Reichel/images_with_faces/778961_411855_image.jpeg,Optimistic,0.9943,0.9943,0.0028,0.0025,0.0003
Sample_Dataset/Reichel/images_with_faces/778990_411880_image.jpeg,Pessimistic,0.6273,0.2034,0.6273,0.0451,0.1243
Sample_Dataset/Reichel/images_with_faces/779010_411899_image.jpeg,Optimistic,0.9786,0.9786,0.0001,0.0009,0.0203
Sample_Dataset/Reichel/images_with_faces/779016_411902_image.jpeg,Pessimistic,0.5397,0.2161,0.5397,0.0659,0.1782
Sample_Dataset/Reichel/images_with_faces/779023_411907_image.jpeg,Optimistic,0.7665,0.7665,0.0012,0.0042,0.2281
Sample_Dataset/Reichel/images_with_faces/779052_411919_image.jpeg,Neutral,0.8382,0.065,0.0018,0.095,0.8382
Sample_Dataset/Reichel/images_with_faces/779107_411954_image.jpeg,Neutral,0.8587,0.1293,0.0027,0.0092,0.8587
Sample_Dataset/Reichel/images_with_faces/779111_411959_image.jpeg,Neutral,0.92,0.0725,0.0001,0.0073,0.92
Sample_Dataset/Reichel/images_with_faces/779152_411987_image.jpeg,Hostile,0.8518,0.0684,0.017,0.8518,0.0628
Sample_Dataset/Reichel/images_with_faces/779173_411995_image.jpeg,Neutral,0.9094,0.0152,0.0731,0.0024,0.9094
Sample_Dataset/Reichel/images_with_faces/779193_412012_image.jpeg,Optimistic,0.9966,0.9966,0.0002,0.0002,0.0029
Sample_Dataset/Reichel/images_with_faces/779352_412112_image.jpeg,Neutral,0.5444,0.4525,0.0003,0.0028,0.5444
Sample_Dataset/Reichel/images_with_faces/779891_412554_image.jpeg,Optimistic,0.8639,0.8639,0.0313,0.0129,0.0919
Sample_Dataset/Reichel/images_with_faces/780368_412854_image.jpeg,Optimistic,0.7061,0.7061,0.0071,0.1545,0.1324
Sample_Dataset/Reichel/images_with_faces/780536_412954_image.jpeg,Unknown,0.3623,0.3279,0.0325,0.2773,0.3623
Sample_Dataset/Reichel/images_with_faces/780538_412955_image.jpeg,Optimistic,0.6147,0.6147,0.0004,0.0096,0.3752
Sample_Dataset/Reichel/images_with_faces/780547_412958_image.jpeg,Neutral,0.9847,0.0096,0.002,0.0037,0.9847
Sample_Dataset/Reichel/images_with_faces/780585_412969_image.jpeg,Optimistic,0.6319,0.6319,0.0006,0.0142,0.3533
Sample_Dataset/Reichel/images_with_faces/780588_412972_image.jpeg,Optimistic,0.8474,0.8474,0.0004,0.1087,0.0436
Sample_Dataset/Reichel/images_with_faces/780589_412973_image.jpeg,Neutral,0.6036,0.0433,0.0933,0.2598,0.6036
